PGA_of_the_recording_scale1,PGA_of_the_recording_scale2
2.086192,2.7769280000000003
1.81408,3.8688000000000002
2.709782,1.9961758
3.6596279999999997,4.218
1.8458649999999999,1.1246999999999998
2.006375,1.19625
1.637202,0.88536
2.905231,2.4435000000000002
4.093005,1.8283499999999997
2.7286699999999997,1.7
4.895555,6.707865
3.5954240000000004,2.1588000000000003
1.621151,1.5251000000000001
3.1299449999999998,2.94294
6.051227,9.115860000000001
4.329,2.2885199999999997
6.9190000000000005,7.704400000000001
3.108,1.6077599999999999
2.738,1.998
3.3485000000000005,1.29777
3.9590000000000005,4.706502
6.993,3.642975
4.181,3.4126
2.553,2.082696
4.995000000000001,6.528600000000001
3.1265,1.4115217999999998
3.11004,6.550800000000001
1.50612,1.4737799999999999
1.33986,1.18916
2.40588,3.321
3.0318,3.1
2.934,6.5979
1.3789799999999999,1.3588875
2.2983000000000002,3.5485
3.05136,4.708704000000001
1.24206,3.07086
2.26896,1.9377103999999998
3.1106000000000003,1.4450699999999999
2.472,1.0415999999999999
4.7379999999999995,3.105
3.8522000000000003,4.112691
5.9122,6.939660000000001
3.01455,2.7342
3.28251,4.6305000000000005
1.5694799999999998,1.1758799999999998
3.62703,8.335347
1.4355,1.445625
1.88529,2.9747
2.85186,4.497416
1.0718400000000001,2.7081600000000003
2.72745,2.380377
1.3454,2.0925000000000002
2.04848,1.6921199999999998
1.18916,1.37
1.07632,2.727132
2.33492,2.5924875
1.18916,2.0687
2.63872,4.587968
3.28104,9.14004
3.1855599999999997,3.0652573999999997
3.6180000000000003,1.92156
2.592,1.92
4.1445,6.751850999999999
4.158,2.96835
2.7540000000000004,3.0804
4.1985,4.693612
3.4290000000000003,6.14172
2.2005,1.3614085999999999
1.40532,1.96
2.38761,7.323669000000001
1.6132499999999999,2.1684375
2.77479,5.8437
1.3909799999999999,2.927848
2.25855,7.616700000000001
0.96078,1.1191948
1.26,2.771118
1.05,1.0119375
1.3,1.963
2.65,3.99938
2.55,6.1659
2.9,2.422138
6.421956,2.8141499999999997
4.816467,3.3068999999999997
4.420592999999999,3.033492
7.147725,7.8585
5.542236,2.1047544
1.3010625,2.0385
1.4745375,3.6995400000000003
4.2884,4.286128
2.0687,3.3126600000000006
5.0887,2.8146914
5.236924000000001,8.390460000000001
3.591896,1.9878235999999998
6.26262,2.1632198
2.6189180000000003,2.6963700000000004
2.49205,3.927275
1.667408,2.086192
2.247376,3.980648
3.1807619999999996,6.4935
1.63116,1.7604
2.49205,2.63175
4.050714,3.8799599999999996
2.664228,3.9690000000000003
2.818282,2.22987
1.821462,2.01
2.2020660000000003,5.344299
1.776152,1.88895
1.386486,2.3103000000000002
1.350238,2.248708
3.334816,8.898240000000001
3.8914999999999997,2.584861
6.751,5.040014
4.3645,1.9427099999999997
4.429,2.781
4.4075,2.05
3.8055,3.892761
8.7935,3.9417375
8.642999999999999,6.0702
7.2455,8.148660000000001
3.69468,4.489847999999999
2.5191000000000003,4.995000000000001
1.25022,1.3105200000000001
3.8812800000000003,3.9811199999999998
1.85667,1.72732
4.189170000000001,3.21933
1.9219800000000002,2.06
1.65141,1.7058375000000001
1.87533,3.033492
3.7040100000000002,3.3158234
5.655276,4.489847999999999
3.5131259999999997,3.948546
2.741952,1.8777599999999999
2.327803,3.3577999999999997
2.4563319999999997,1.64604
4.56992,2.7776
3.4702830000000002,3.2805000000000004
4.741292,2.3804399999999997
3.056134,2.14
6.112268,4.12485
4.512796,4.7716
1.728001,1.826132
2.6848279999999995,4.54584
6.212234999999999,3.6332069999999996
4.501186,6.372247
4.603228,7.510999999999999
3.0725979999999997,2.6503799999999997
4.603228,3.8854199999999994
3.888934,2.97724
1.3718979999999998,0.86757
1.541968,1.36
3.4580899999999994,6.707865
4.603228,3.9128249999999998
1.802742,2.4009
2.789148,3.712632
1.24718,2.6598
5.0454099999999995,3.716729
2.88918,1.7604
3.948546,5.0676
6.388298,3.8088599999999997
6.131481999999999,3.31576
3.37071,2.8350000000000004
2.648415,1.18305
4.430076,2.76
4.430076,6.070068
1.6051,0.96375
6.837726,6.4326
3.6275259999999996,3.410792
4.702943,2.4471946
2.1645,1.1442599999999998
2.0720000000000005,2.3072000000000004
4.532500000000001,2.34465
4.403,1.7064599999999999
4.9765,2.69
2.59,3.07902
3.0155,1.5709125
2.0165,1.6459000000000001
2.7565,2.248708
1.9055000000000002,2.49054
3.6815,1.6620878
2.55258,5.3766
1.97556,1.9331399999999999
3.9706799999999993,3.5240799999999997
3.84354,5.3055
1.1051399999999998,2.485209
4.1565,6.4175
3.4914599999999996,5.387844
3.44256,8.51136
3.46212,2.9566787999999997
6.0152,2.53456
7.0246,3.41
6.8392,5.010544
6.550800000000001,7.689240000000001
3.22509,2.41629
3.20595,7.367655
3.4356299999999997,3.4598625
2.4403499999999996,3.8505
3.66531,5.780236
3.3782099999999997,8.53554
1.9618499999999996,1.7122009999999999
1.85752,2.8890000000000002
1.0329199999999998,0.8532299999999999
1.44088,1.66
3.3504799999999997,3.720075
1.7620399999999998,3.0652999999999997
3.37652,5.870788000000001
2.69948,7.51998
3.35916,3.2323014
1.3770000000000002,0.73134
5.076,3.76
3.996,6.509928
1.8090000000000002,1.291425
3.9285000000000005,4.3941
2.673,2.988216
4.4415000000000004,7.955220000000001
4.7385,2.9316221999999996
2.40195,3.35
2.32308,7.125732
3.1978199999999997,4.298325
2.151,4.53
0.7815300000000001,1.6450280000000002
1.9143899999999998,6.45606
2.39,5.256327000000001
3.94,3.7971749999999997
1.2,1.8119999999999998
1.01,1.5242920000000002
4.07,9.841260000000002
1.43,1.1943645999999999
4.112691,1.8022125
5.190348,3.5635999999999997
5.960103,4.089932
2.903076,3.1917600000000004
5.828145,2.213333
1.58055,2.475088
2.96835,7.44744
2.8527,2.4722511999999996
2.0234,2.0223280000000003
6.7799000000000005,10.85682
2.718,1.503396
4.98036,7.9794
5.222880000000001,1.8040752
3.3529400000000003,3.4521
2.4195539999999998,3.8130269999999995
3.3529400000000003,4.19506
2.528298,4.478229
1.277742,2.6085
2.048012,2.2102799999999996
0.9424480000000001,0.9952799999999999
2.2655,2.17
2.727662,2.1581699999999997
1.08744,1.2
3.072018,7.455627000000001
3.30763,3.5176875
1.94833,3.2464999999999997
2.44674,4.074840000000001
3.3529400000000003,8.9466
3.189824,2.9399744
6.6865,4.441390999999999
3.956,2.9533840000000002
7.697,7.3748000000000005
5.2245,2.32551
6.407,4.023000000000001
3.0744999999999996,1.43
6.579,6.729858
2.9884999999999997,1.3396124999999999
3.3755,2.3707000000000003
5.289,5.9482800000000005
2.8736400000000004,5.698
2.88297,2.95713
3.1908600000000003,2.96856
3.65736,2.81064
3.46143,3.71
1.81935,1.8793125
2.01528,3.2598720000000005
2.01528,1.8040752
3.7844649999999995,3.0045699999999997
2.270679,2.552109
2.384927,3.0895
5.56959,3.8142
2.113588,1.4163599999999998
5.055473999999999,3.07272
3.2275059999999995,3.0509999999999997
4.741292,2.3804399999999997
4.441390999999999,3.11
4.112927999999999,6.333984
4.155771,2.8045125
2.14215,2.265
4.441390999999999,4.693612
4.812697,8.148660000000001
4.869821,2.8481002
1.81408,2.56816
3.582808,5.846000000000001
4.0136519999999996,3.46212
2.2449239999999997,4.0788
2.9025279999999998,2.44992
4.206398,3.22028
4.410482,5.251500000000001
1.8707699999999998,1.65
2.4830219999999996,2.1106125
1.9047839999999998,2.5368
2.426332,3.2296880000000003
2.0068259999999998,4.27986
2.8458379999999996,2.0964021999999995
1.8940179999999998,2.183
6.09938,3.7163999999999997
4.590586,2.48248
1.621151,1.3635000000000002
2.520007,1.57
2.231089,3.0570269999999997
2.166885,1.3010625
5.649952,5.3152
4.558484,4.286128
1.8940179999999998,2.85324
4.863453,2.5307166
3.6630000000000003,1.93644
2.9230000000000005,3.2548000000000004
4.847,2.50734
6.160500000000001,2.89044
3.9590000000000005,2.8890000000000002
4.8285,1.8713699999999998
5.032000000000001,2.72
5.439,6.465942
3.9405,3.2163
5.254,4.286128
4.995000000000001,6.528600000000001
5.772,2.6058864
1.39854,1.36851
1.1833799999999999,1.0502799999999999
3.11982,2.2872299999999997
2.70906,2.77
2.42544,5.454264
3.89244,3.835725
3.4718999999999998,5.3605
1.59414,2.459996
2.6503799999999997,6.55278
4.0788,2.673
2.7192000000000003,1.32
4.4908,4.794474
4.0582,1.8985874999999999
3.8316000000000003,2.8086
3.1676699999999998,2.87308
2.4882,3.5100000000000002
1.1196899999999999,0.8388899999999999
3.62703,3.79
1.18668,2.727132
3.68445,3.7104375000000003
2.0192699999999997,3.1860999999999997
2.7178799999999996,4.286128
3.6557399999999998,9.23676
1.87488,2.9160000000000004
2.95988,2.44497
1.01556,1.17
0.9027200000000001,2.287272
3.40256,3.7779
1.90092,3.3068999999999997
2.35228,6.55278
1.0329199999999998,0.9939117999999999
4.32,2.2944
3.375,2.5
5.265000000000001,8.57727
5.319,3.7971749999999997
4.5495,5.0887
3.294,3.682448
1.647,2.94996
4.0905,2.5307166
1.8283499999999997,2.55
1.03965,3.1889849999999997
1.6132499999999999,2.1684375
1.8642,3.926
2.27289,4.7841640000000005
1.3121099999999999,4.42494
1.8140099999999997,2.1131065999999996
1.83,4.024719
3.99,3.8453625000000002
1.69,2.5519
2.51,3.788092
1.14,2.75652
2.73,2.2801506
4.354614,1.908225
5.696187,3.9109
5.982096,4.105024
2.551188,2.80488
4.266642,1.6203268
2.3129999999999997,3.6239999999999997
1.9178625,3.003308
3.084,7.7376000000000005
2.062425,1.7873708
5.1189,5.116188
2.8841,4.61838
4.165392,6.67368
3.7579080000000005,2.0796978
5.367960000000001,1.8541884000000002
3.298568,5.198284
1.250556,1.5646439999999997
1.54054,2.7286699999999997
2.8364059999999998,5.7905
2.374244,2.56236
1.54054,3.502
2.9904599999999997,3.1580999999999997
0.987758,0.9461200000000001
2.437678,3.6315
2.49205,1.97175
1.99364,2.2
1.014944,2.463216
1.241494,1.3203375000000002
3.479808,5.7984
1.0965019999999999,1.826132
3.452622,9.21258
2.4648640000000004,2.2717984
5.676,3.770184
2.9884999999999997,2.231089
2.4294999999999995,2.3278
5.7620000000000005,3.6180000000000003
6.4285000000000005,2.99
6.708,6.861816
5.0095,2.2455375
2.666,1.8724
2.49111,3.027246
2.2671900000000003,4.495500000000001
1.12893,2.4926
3.2655000000000003,3.3495
1.35285,1.2586
1.11027,0.8532299999999999
1.2595500000000002,1.35
3.33081,3.4405875
2.81766,4.557784000000001
2.84565,2.547421
1.456662,1.1564759999999998
2.784795,3.1299449999999998
4.441390999999999,5.7535
4.170052,2.85576
5.084036,3.40692
1.842249,1.11972
2.4134889999999998,2.2815
1.827968,0.91776
1.685158,1.18
3.655936,5.6302080000000005
2.727671,1.8407624999999999
2.213555,2.3405
3.884432,4.105024
4.070085,6.8913
2.9561669999999998,1.7289053999999997
1.8821079999999997,2.664466
2.6304159999999994,2.26896
3.7642159999999993,3.17724
2.8118239999999997,2.15264
4.1497079999999995,4.941000000000001
2.301614,1.4555099999999999
2.063516,1.82
4.376467999999999,8.489298
1.1338,0.96375
3.752878,4.9981
3.265344,4.346496
3.1746399999999997,6.7704
3.673512,2.7061128
5.569697000000001,6.419500000000001
5.361034,3.26652
2.520007,3.2342000000000004
5.216575,3.1102499999999997
4.847402,2.62136
2.471854,2.079
5.8586149999999995,2.61705
2.423701,1.51
3.6917299999999997,5.058389999999999
4.606637,2.7659625
6.003074,5.6474
1.685355,1.5846600000000002
5.377085,8.1003
3.7880359999999995,1.9711191999999997
5.920000000000001,3.1296
5.0875,5.665
6.234500000000001,3.22509
4.44,2.0831999999999997
5.383500000000001,3.9285000000000005
6.808000000000001,2.63856
3.182,1.72
3.7,4.3986
5.328,2.7756
6.8265,5.5719
2.9970000000000003,2.444904
2.2015,2.87742
3.8850000000000002,1.753962
1.89732,1.85658
2.3374200000000003,2.07452
3.8142,5.265000000000001
2.6406,2.7
2.35698,5.300313
2.03424,2.0046
2.1027,3.2464999999999997
3.7163999999999997,5.73496
0.99756,2.4663600000000003
3.59904,3.0736096
7.7662,5.0895
5.3766,1.8713699999999998
2.7192000000000003,1.9932
3.0282,2.218524
3.2537999999999996,2.9512
1.28238,0.96078
2.04798,2.14
1.55034,3.562866
1.0527,1.060125
3.30165,5.206740000000001
1.32066,3.33684
1.30152,1.1358992
1.48428,2.3085
0.88536,0.73134
1.6839199999999999,1.94
1.35408,3.430908
3.14216,3.488775
3.3938800000000002,5.904100000000001
2.62136,4.557784000000001
1.02424,2.85324
2.72552,2.6225907999999998
3.4965,1.8570299999999997
5.3055,3.93
4.104,6.685872
4.266000000000001,3.04545
5.157,5.7682
4.3335,4.844532
2.7675,4.9569
3.753,2.3219115999999995
1.9932599999999998,2.78
2.58837,5.4511
2.44497,5.146372
1.9287299999999998,6.5044200000000005
1.83552,2.1381632
1.66,3.650838
1.41,1.3588875
1.63,2.4613
1.36,2.052512
3.24,7.834320000000001
1.68,1.4031695999999998
8.731221,3.8260875000000003
4.552550999999999,3.1256999999999997
5.784159,3.969196
4.156677,4.57002
6.949788000000001,2.6392952
3.7971749999999997,5.9494
2.8430625000000003,4.452140000000001
1.81185,4.54584
2.293725,1.9878235999999998
5.3605,5.35766
5.1642,8.26956
5.2095,2.881509
5.402936,8.65644
2.56564,1.4198739999999999
8.3421,2.881509
2.917964,3.0042600000000004
1.250556,1.9707779999999997
3.235134,4.0476659999999995
1.168998,2.070579
2.3923680000000003,4.884
1.17806,1.2714
3.606676,3.8088599999999997
1.159936,1.11104
2.6551660000000004,3.9555000000000007
2.972336,2.3517599999999996
1.4680440000000001,1.62
2.691414,6.5319210000000005
3.1263900000000002,3.3249375000000003
2.4286160000000003,4.0468
1.0058820000000002,1.6752120000000001
1.3593,3.6270000000000002
2.772972,2.5557732
2.7735,1.842249
8.3205,6.211737
6.9445,3.09111
6.407,4.023000000000001
7.7615,3.61
3.0744999999999996,3.144999
8.4495,3.7875375
2.3435,2.6356200000000003
2.2392,2.7211199999999995
2.4258,4.8100000000000005
2.73369,2.86554
0.9796500000000001,1.00485
2.3978099999999998,2.2307599999999996
1.76337,1.35513
2.74302,2.94
1.5114600000000002,3.562866
2.17389,2.2455375
2.7803400000000003,4.497416
2.09925,1.8792449999999998
1.585191,1.258518
4.227176,4.7510959999999995
2.6991089999999995,3.4965
3.770184,2.58192
2.14215,3.09
4.484234,3.00498
5.669557,3.4459600000000004
3.0132909999999997,1.51287
5.426779999999999,3.8
4.9412259999999995,7.609578
2.156431,1.4552625
3.398878,3.5938
1.4852239999999999,1.569568
3.927275,6.649500000000001
4.984069,2.9149178
1.5986579999999997,2.263191
3.62816,5.920000000000001
4.229074,3.6479399999999997
1.666686,3.0282
3.2199919999999995,2.7178799999999996
3.4580899999999994,2.6473999999999998
2.1542199999999996,2.565
3.51478,2.2227
1.75739,1.55
3.3106959999999996,6.421956
4.387805999999999,3.7297125
1.7687279999999999,2.3556
2.766472,3.682448
1.9841499999999999,4.2315000000000005
4.070341999999999,2.9984398
3.0817919999999996,3.552
6.163583999999999,7.9104
5.569697000000001,3.32079
4.221413,2.2828399999999998
4.863453,4.0905
3.162047,1.41249
3.499118,2.18
6.2598899999999995,8.57727
1.877967,1.1275875
3.755934,3.5334
5.569697000000001,5.236924000000001
4.317718999999999,6.5044200000000005
2.150834,1.1191948
7.1965,3.80442
3.4965,3.8933999999999997
5.6055,2.89971
6.179,2.89912
5.402,3.942
1.9055000000000002,0.73851
3.2745,1.77
1.85,2.1993
2.701,1.4070749999999999
5.1615,4.2129
5.291,4.316312
4.033,5.271240000000001
3.182,1.4365784
2.84598,5.9946
2.43522,2.38293
1.26162,1.11972
3.78486,5.224500000000001
3.82398,2.80347
3.41322,3.49
2.22006,2.1877125
2.5721399999999996,3.9713
2.31786,3.5768040000000005
1.1736,2.9016
3.55014,3.0318485999999996
2.9252,1.3589399999999998
3.4402,2.2545
4.4908,1.5630600000000001
4.2024,1.7038488
1.5694799999999998,1.42352
2.9954099999999997,4.2255
2.0097,2.1
3.60789,8.291361
1.55034,1.5612750000000002
1.70346,2.6878
3.29208,8.31792
1.4355,1.2528299999999999
2.36964,3.6855
2.78628,2.30157
2.04848,2.36
2.1266000000000003,5.388285000000001
3.3851999999999998,3.758625
1.48428,2.5821
2.09188,3.6371720000000005
3.4286000000000003,9.551100000000002
4.5360000000000005,2.4091199999999997
1.539,2.507202
2.1870000000000003,1.5612750000000002
5.359500000000001,5.9947
3.1185000000000005,3.4862520000000004
2.4975000000000005,4.4733
4.1985,2.5975341999999997
2.50233,3.49
1.9143899999999998,5.8721309999999995
2.74611,3.6911625
0.92493,1.9479
1.0181399999999998,2.143064
0.76002,2.5630800000000002
3.62,7.961466000000001
2.85,2.7466875
1.98,2.9898
3.99,6.021708
3.98,9.62364
3.85,3.215597
6.575907000000001,2.8816125
5.014404,3.4427999999999996
3.892761,2.671284
6.465942,7.10892
2.287272,0.8686288
2.8816125,4.5149
2.6695875,4.180484
3.2960249999999998,8.26956
2.8141499999999997,2.4388424
3.5183,3.516436
5.3001,2.9316221999999996
1.9317760000000002,1.0690816
9.23676,3.1905403999999997
2.319872,2.3884800000000004
2.0027019999999998,3.1561009999999996
2.03895,2.55105
3.2260720000000003,5.714156
1.014944,1.0953600000000001
2.319872,5.2736
1.08744,1.1483999999999999
3.39825,3.255
1.323052,1.971
3.597614,2.84649
1.08744,1.2
2.727662,6.619892999999999
3.2260720000000003,3.43095
2.247376,3.7448
3.0357700000000003,5.055820000000001
3.099204,8.26956
1.2143080000000002,1.1191948
8.4495,5.612433
7.396,5.521544
7.1594999999999995,6.8598
3.6765,1.6364699999999999
3.956,1.84
8.019499999999999,8.203389
3.4185,2.4009
4.1495,4.66674
1.9966200000000003,2.426332
3.2841600000000004,6.5120000000000005
3.6666900000000004,3.84354
1.17558,1.20582
2.88297,2.68212
3.09756,2.3804399999999997
2.4258,2.6
2.9482800000000005,6.949788000000001
3.40545,3.5176875
2.40714,3.8937360000000005
3.52674,3.1571315999999996
3.456002,2.7437959999999997
3.1275389999999996,3.5151689999999998
3.084696,3.9960000000000004
2.227836,1.52568
2.0707449999999996,2.987
4.341424,2.90928
4.112927999999999,2.49984
2.356365,2.2275
4.441390999999999,2.22987
1.927935,1.35
1.913654,2.9470620000000003
2.6848279999999995,1.81185
2.5277369999999997,2.6727
4.755573,5.025636
2.28496,3.8688000000000002
1.6565959999999997,0.9688551999999999
3.8095679999999996,5.393135999999999
4.002313999999999,6.5305
3.7868919999999995,3.26652
1.2925319999999998,2.3484
3.5374559999999997,2.98584
1.746052,1.3367200000000001
4.36513,5.197500000000001
1.825418,1.1543700000000001
1.3605599999999998,1.2
2.5623879999999994,4.970418
2.755134,2.3419125000000003
2.709782,3.6089
2.3469659999999997,3.124044
4.059004,8.65644
1.47394,1.085786
4.205362,4.847
1.717457,1.04646
4.783198,6.1388
3.948546,2.3542199999999998
3.0817919999999996,1.6665599999999998
3.755934,3.159
2.905231,1.29777
5.842564,3.64
3.274404,4.486572
2.7447209999999997,1.6480124999999999
2.808925,2.6425
6.275941,5.900972
2.664466,4.01388
6.051227,3.1487794
5.4575000000000005,2.8851
2.849,3.1724
4.7545,2.2307599999999996
3.182,2.322
3.6630000000000003,1.98
4.7175,2.4575625
2.7750000000000004,2.2638000000000003
2.8675,3.7479000000000005
5.994000000000001,2.7061128
1.72128,1.68432
2.52324,2.23944
1.52568,2.1060000000000003
3.54036,2.59554
1.86798,1.91
3.0806999999999998,6.927795
1.81908,1.792575
2.55258,3.939012
3.19806,7.906860000000001
2.3276399999999997,1.9878235999999998
5.211799999999999,3.4154999999999998
2.3689999999999998,0.8245499999999999
5.3148,2.58
2.781,1.3010625
4.223,3.0955
1.70346,1.54504
2.44992,3.4560000000000004
2.9954099999999997,3.13
2.80401,6.443949000000001
1.4355,1.445625
1.1483999999999999,1.8119999999999998
1.55034,2.444904
3.60789,9.115860000000001
1.6364699999999999,1.4282262
1.72732,2.6865
2.85572,2.35893
0.92008,1.06
1.9616799999999999,4.970418
2.3956799999999996,4.167599999999999
2.56928,4.467232
3.0032799999999997,8.36628
2.58664,2.4889555999999997
4.482,2.3804399999999997
1.4715000000000003,1.09
3.6315,5.916117
2.9565,2.1106125
1.7955000000000003,2.0083
4.671,5.221832
4.2525,7.616700000000001
1.7820000000000003,1.1024904
1.76382,2.46
0.74568,2.287272
1.11852,1.50345
2.7963,5.889
1.6490999999999998,3.47116
2.3087400000000002,7.785960000000001
1.39815,1.628679
3.76,3.6237
2.87,4.3337
2.31,3.4862520000000004
1.32,3.1917600000000004
3.09,2.5808297999999996
8.225382,3.604425
6.553914,4.4998
7.873494,5.402936
2.595174,2.85324
4.860453,1.8458362
3.6333375,5.6927
2.2166249999999996,3.47116
2.5443000000000002,6.383520000000001
2.1491625,1.8625406
4.3488,4.346496
3.6542,5.85156
4.3488,2.4054336
4.482324,7.181460000000001
2.7769280000000003,1.5368048
8.17284,2.8230435999999997
1.8758339999999998,1.9313099999999999
3.090142,4.869821
3.1263900000000002,3.91161
2.6098559999999997,4.622688
1.2324320000000002,2.5160000000000005
