no_story,T1,no_span,no_bay,DI_cladire
12,0.91458,5,3,1.2652
10,0.88057,3,2,0.42531
12,1.0685,5,5,0.34658
4,0.51545,3,3,0.10125
4,0.64989,5,2,0.14917
13,1.3487,3,2,0.40302
6,0.77681,2,3,0.66349
10,0.9529,2,5,1.3213
4,0.56458,2,3,0.060996
8,0.92397,3,3,0.56324
13,1.3725,4,4,1.0535
4,0.49004,2,5,0.22288
11,1.2948,4,2,1.1855
10,1.0543,2,3,0.52467
6,0.83763,4,4,0.14197
7,0.81205,5,5,0.42651
7,0.72517,2,5,0.062021
13,1.65,4,4,1.3455
10,0.7668,3,5,1.2657
13,2.0215,2,2,0.75818
8,0.69327,3,2,1.0453
13,1.028,3,4,1.1733
10,1.1745,5,5,0.22168
10,0.98251,2,5,0.80573
4,0.51112,3,4,0.29199
6,0.80809,5,3,0.19625
13,1.7839,5,3,0.83692
9,0.82736,4,3,0.43127
13,1.2553,2,5,1.0212
11,1.0699,2,3,0.29553
6,0.58972,5,5,0.80378
5,0.62099,5,2,0.0
11,1.1561,4,4,0.11699
11,0.86216,3,4,0.68693
6,0.44078,5,2,0.073774
7,0.78384,5,3,0.085528
12,1.5227,2,4,0.87598
10,1.041,3,5,0.18535
12,1.0844,4,3,1.015
10,0.97974,4,5,0.49988
10,0.88467,3,5,0.75102
8,0.69175,5,3,0.46612
8,0.90013,3,4,0.29866
5,0.53265,3,2,0.25242
11,1.408,5,4,1.2281
6,0.90581,4,3,0.46713
8,0.76325,2,5,0.44809
12,1.4259,5,2,1.2472
8,0.57251,3,4,0.14135
7,0.72496,5,3,0.081676
5,0.73854,5,5,0.33887
7,0.50458,3,3,0.13987
7,0.7947,3,3,0.66731
9,0.80988,5,3,0.79588
13,1.4999,2,3,0.78861
10,0.77839,2,4,0.37111
10,0.97914,2,3,0.27567
12,1.0195,2,2,0.85137
12,0.95239,4,4,1.0738
8,0.76257,5,2,0.42682
6,0.69363,4,5,0.063347
9,0.82511,4,3,0.07678
7,0.74529,2,4,0.82372
5,0.59711,2,2,0.15918
5,0.59067,5,5,1.0495
11,1.4884,4,4,0.68184
9,0.77288,3,2,0.38614
6,0.86372,2,3,0.13879
9,0.82461,3,2,0.47616
12,1.1041,3,3,0.70256
6,0.52108,5,4,0.15408
11,1.2053,2,2,0.99593
6,0.63726,2,3,0.79399
12,1.2002,5,4,1.6943
5,0.62234,4,2,0.20735
5,0.70346,2,3,0.22843
5,0.44013,5,3,0.068766
4,0.70309,3,4,0.45406
10,0.97911,2,3,0.34511
10,0.86669,4,3,0.56587
4,0.51765,5,5,0.20502
11,1.0185,2,5,0.5599
9,1.0852,3,5,1.8644
12,1.4965,5,2,1.8907
8,0.72028,2,4,1.924
5,0.76278,4,3,0.52172
5,0.55589,3,4,0.022672
10,1.0683,4,4,1.024
4,0.55785,5,3,0.0487
9,0.82513,4,3,0.51936
4,0.48132,5,3,0.16455
6,0.50445,2,3,0.26026
7,0.64912,2,5,0.29249
11,0.96376,2,3,0.20718
10,0.94241,4,5,1.3262
7,0.50002,4,2,0.087658
4,0.69101,2,4,0.58153
11,0.84581,3,3,0.69817
5,0.72142,2,5,0.5236
9,0.8292,4,5,0.022724
5,0.69826,5,2,0.21902
13,1.1175,4,4,1.2144
5,0.86259,4,4,0.47394
12,0.99858,2,4,1.3954
11,1.2116,5,3,1.0915
12,1.1867,3,5,1.2269
8,0.9583,5,5,0.42686
11,1.1791,5,3,0.47962
5,0.58256,3,3,0.23125
10,1.1879,2,4,0.79086
12,1.088,5,4,0.52642
5,0.4947,2,3,0.26302
13,1.4373,3,2,0.83239
5,0.88257,3,3,0.19806
7,0.52116,5,5,0.62544
10,1.0371,2,4,0.091905
9,0.71571,5,2,0.89717
10,0.96384,5,4,0.077263
8,0.72165,3,2,0.28767
12,1.0815,5,3,0.42934
10,0.80337,3,2,0.60638
8,0.78531,2,3,1.93
6,0.58364,5,5,0.0057466
12,1.5924,2,4,1.6096
11,1.4399,3,4,1.069
5,0.84386,2,4,0.061522
6,0.67718,3,2,0.11519
11,0.98497,5,4,0.37065
4,0.75256,4,4,0.0
4,0.7119,3,2,0.34305
11,0.94231,4,4,1.1147
10,0.79742,5,2,0.69467
10,1.1612,5,3,1.989
8,0.81554,5,4,0.54944
8,0.69475,5,5,0.54773
9,1.115,3,2,0.31309
6,0.52084,2,4,0.084928
5,0.54149,3,5,0.016893
10,0.97101,3,3,0.041397
9,1.0151,2,5,0.39831
10,0.86178,4,2,0.42704
4,0.62062,5,5,0.47059
7,0.5833,4,3,0.68303
5,0.59833,3,4,0.16613
7,0.56298,2,2,0.4973
8,0.69846,4,2,0.30315
8,0.75945,2,5,0.62777
7,0.53321,3,2,1.891
13,1.2323,4,3,1.4846
6,0.72918,4,3,0.28133
5,0.65909,5,2,0.36789
4,0.59243,2,3,0.48462
8,1.0269,5,5,0.1732
8,0.94243,4,5,0.22257
9,0.65656,3,3,1.716
10,1.0034,3,2,1.0875
7,0.83374,4,3,0.40936
5,0.64283,3,4,0.023305
6,0.88909,5,5,0.46068
6,0.45137,5,3,1.0347
5,0.4264,5,4,0.22189
5,0.51967,3,4,0.14211
9,0.98318,5,2,0.24674
12,1.1859,2,4,0.82218
4,0.69482,3,3,0.0
7,0.97361,5,2,0.081982
10,1.0295,5,3,0.78582
6,0.79677,5,5,0.082654
13,1.0844,5,2,1.2086
7,0.55492,4,4,0.51
12,1.2376,2,3,0.61816
8,0.63917,5,3,0.34667
8,0.99025,2,3,0.2837
11,1.0377,3,3,0.53261
12,1.482,5,4,0.48322
6,0.84781,3,2,0.23641
9,0.75783,3,5,1.1551
11,1.013,3,2,0.99932
9,0.69868,4,2,0.6348
10,1.1557,2,2,0.061795
9,0.99704,3,3,0.44876
4,0.6321,3,4,0.0
4,0.71518,5,5,0.58087
6,0.59636,4,4,0.17278
11,1.0965,5,4,0.47636
4,0.70631,3,3,0.14714
10,1.5317,3,3,0.43949
5,0.59658,5,2,0.12428
7,0.53897,3,2,1.4471
11,1.3748,2,4,0.83657
4,0.72287,2,4,0.237
5,0.77357,4,5,0.34421
5,0.72979,5,5,0.092362
7,0.58767,4,2,0.062293
8,1.1245,2,3,1.0288
13,1.3704,3,4,0.80722
11,1.2706,2,4,1.5437
5,0.75647,4,2,0.81929
7,0.55238,2,3,1.1592
5,0.87612,3,3,0.5884
11,1.2552,2,3,1.1958
7,0.74699,3,4,0.54899
13,1.2453,5,3,0.9368
7,0.91423,4,5,0.73185
4,0.7961,4,2,0.35592
13,1.1792,4,3,0.82958
4,0.55816,5,4,0.80384
6,0.67566,3,2,0.04938
12,1.1222,3,4,1.958
7,0.7192,2,2,0.15448
5,0.75081,2,2,0.44365
6,0.52607,3,3,0.10596
10,0.98316,2,2,1.6429
8,0.95972,5,2,0.8058
8,0.79565,5,5,0.77923
9,0.66921,3,4,0.21464
8,0.80666,5,5,0.85088
13,1.9307,4,3,0.32402
7,0.66664,3,4,0.96229
13,1.5832,3,3,1.2549
12,1.3707,4,3,0.6175
8,0.75653,4,2,0.15729
4,0.5535,5,2,0.03477
4,0.64727,4,3,1.0121
8,0.96701,2,3,0.38312
4,0.78053,2,3,0.62084
8,0.84967,2,5,2.0015
6,0.78926,5,2,0.64439
11,0.91132,2,3,0.30966
8,0.61421,4,2,0.95405
5,0.46725,5,3,1.5397
13,1.6148,4,3,0.36045
13,1.0791,5,4,0.86631
5,0.5183,5,3,0.042925
7,0.93238,4,4,1.3563
13,2.2421,3,5,0.41863
11,1.2551,3,2,0.31535
6,0.46012,3,2,0.19828
6,0.60225,3,3,0.37942
9,0.98845,4,2,0.23234
10,1.1829,3,4,0.26377
13,1.468,3,3,1.0608
6,0.67339,4,4,0.95485
6,0.66805,3,4,0.59989
11,0.99377,2,2,1.4712
7,0.55245,2,2,0.11845
12,1.2993,5,2,2.3048
4,0.73385,3,2,0.30141
7,0.73297,2,4,0.20491
13,1.1925,5,5,1.263
6,0.57684,3,2,0.32404
9,1.1341,2,3,0.82634
5,0.63816,5,2,0.071935
5,0.72324,5,4,0.70968
9,1.0792,4,4,0.26609
13,1.1815,2,2,0.84424
11,1.1074,3,2,2.1516
8,0.77084,3,3,0.51788
11,1.0364,3,5,0.78286
11,0.86474,5,2,1.1291
8,0.70925,5,4,0.13673
5,0.56356,3,4,0.14412
4,0.59706,5,5,0.39333
5,0.75283,4,2,0.19248
5,0.81965,3,2,0.25149
7,0.85718,4,2,0.23664
9,0.92951,3,2,0.36616
6,0.96603,3,4,0.85263
10,0.7293,5,3,0.42398
7,0.49839,5,5,0.33085
11,1.161,5,2,0.93242
13,1.0524,3,4,0.54207
11,0.98123,4,2,2.4276
12,0.90632,5,2,1.5115
10,1.0988,2,3,0.029416
9,0.93876,5,4,0.74263
10,0.89937,2,3,0.11409
4,0.75929,2,2,0.0
6,0.68376,2,4,0.24784
11,0.91286,3,4,0.80498
8,0.65358,3,3,0.40275
6,0.56387,3,3,0.16687
7,0.96632,5,5,0.39965
4,0.54513,5,4,0.0
8,0.80464,3,4,0.34202
9,0.93579,5,3,1.053
9,0.97978,5,5,0.11818
6,0.74899,3,3,0.2015
12,0.98353,2,2,0.88564
9,0.82012,2,5,0.17615
4,0.42492,5,3,0.27654
6,0.59384,2,4,0.61523
13,2.0346,2,4,0.45499
5,0.65145,3,2,0.22668
10,0.89501,2,5,0.89004
4,0.75629,5,5,0.20726
4,0.48043,3,3,0.59801
8,0.8765,4,5,0.24531
9,1.142,5,2,0.43979
11,1.0791,3,3,1.4316
8,0.81988,3,4,2.4165
4,0.62197,3,5,0.064631
4,0.59605,3,5,0.073672
4,0.5715,3,3,0.2186
8,0.75428,4,3,0.11021
11,1.2598,3,3,0.27443
12,0.96366,3,5,0.86027
6,0.65692,4,4,0.040036
4,0.58605,4,4,0.46738
4,0.53126,2,2,0.1044
12,1.2213,3,3,1.0944
10,0.85312,4,2,0.22506
9,1.2179,4,4,0.46477
12,1.384,2,4,1.9908
10,1.2309,2,3,0.23164
12,0.91298,4,2,0.8372
13,2.2013,5,2,0.47034
7,0.56316,5,5,1.1148
10,1.1341,4,3,0.27632
8,0.73692,2,5,0.53733
4,0.4837,4,2,0.40458
11,1.2145,4,2,0.3625
13,1.371,2,2,1.0198
10,0.9346,4,4,0.40387
6,0.50885,5,3,0.31816
11,0.9747,2,4,0.35895
4,0.57319,5,2,0.017665
9,0.75574,2,4,0.70377
10,1.3382,5,2,0.045193
5,0.55099,4,2,0.034698
12,1.5552,2,5,1.6196
9,0.87119,2,3,0.46789
9,0.84318,4,4,0.41228
4,0.514,4,5,0.11816
13,1.6788,2,3,0.63484
11,0.89137,4,2,0.53416
6,0.62543,2,2,0.07278
7,0.9282,2,5,0.5061
9,1.228,3,5,0.31284
6,0.96668,2,3,0.22656
7,0.70485,5,3,0.60673
10,1.2107,2,4,0.44954
10,1.251,4,5,0.21448
5,0.51542,4,3,0.22302
10,1.0936,4,5,0.28175
9,0.78514,4,4,0.66361
8,0.78932,2,2,0.41151
11,0.92875,4,4,0.43948
11,0.95843,5,5,0.94332
13,1.5068,2,4,0.38376
13,1.5758,3,3,1.3774
7,0.70931,4,5,0.035079
10,0.88181,5,4,0.56771
9,0.76223,5,5,0.48944
5,0.61796,5,5,0.30603
7,0.51076,3,4,0.20353
7,0.68568,2,3,0.0
11,0.91217,5,5,0.68267
11,1.606,2,4,0.64904
12,1.211,4,4,0.90121
4,0.57568,4,4,0.0
5,0.7363,2,5,0.10038
12,1.0407,4,2,0.29126
9,1.1519,5,2,0.12735
10,0.7798,2,3,0.24654
8,0.66729,4,3,0.5264
13,0.97869,2,2,1.8608
11,1.0573,2,5,0.60847
8,0.70496,3,4,0.18536
8,0.81811,4,5,0.22788
13,1.2113,5,5,0.77931
9,0.8253,5,4,0.63664
7,0.54308,2,2,0.35352
6,0.63308,2,4,0.092628
9,0.88547,4,3,0.52162
8,0.78604,3,5,0.92767
6,0.67631,4,3,1.3017
6,0.88798,5,4,2.2163
5,0.51873,2,5,0.1368
6,0.67585,5,5,0.69997
5,0.45083,3,3,0.59434
7,0.60414,2,2,0.0
4,0.70032,3,4,0.24367
4,0.65901,5,2,0.80303
12,1.8394,2,2,1.1226
7,0.59994,3,4,0.086273
10,0.76217,5,3,0.7261
5,0.60501,5,3,0.21703
6,0.75552,2,2,0.26952
6,0.67525,2,4,0.026878
13,1.4305,5,5,1.6332
10,0.9562,5,5,0.20967
9,0.78854,5,5,0.23591
6,0.63266,3,3,0.092057
4,0.77013,5,5,0.29945
13,1.4254,3,2,1.0557
9,0.8452,3,3,0.39041
9,1.0269,2,5,0.14998
10,0.76711,5,5,1.1125
11,0.93403,2,5,0.8798
4,0.63084,5,4,0.34424
10,1.2429,5,4,1.1227
7,0.58951,2,2,0.12822
6,0.84079,4,5,0.060012
10,0.71699,3,5,1.0846
7,0.59271,3,4,0.23343
13,1.68,3,3,1.3259
7,0.87111,5,2,0.37706
12,1.6159,2,2,0.13477
9,0.74994,2,3,0.70965
12,1.3517,4,5,0.13914
7,0.55238,2,3,0.072163
5,0.87612,3,3,0.53645
11,1.2552,2,3,2.2155
7,0.74699,3,4,0.46423
9,0.87562,5,3,0.5926
13,1.2453,5,3,1.9727
7,0.91423,4,5,0.37266
4,0.7961,4,2,0.27392
13,1.1792,4,3,1.0452
6,0.67566,3,2,1.7268
12,1.1222,3,4,1.5053
6,0.52607,3,3,0.15191
10,0.98316,2,2,0.847
8,0.95972,5,2,0.53262
9,0.66921,3,4,0.40079
8,0.80666,5,5,0.93751
7,0.66664,3,4,0.29493
13,1.5832,3,3,0.75142
12,1.3707,4,3,0.58582
8,0.75653,4,2,0.098865
4,0.5535,5,2,0.030199
4,0.64727,4,3,0.53697
8,0.96701,2,3,0.35924
4,0.78053,2,3,0.39137
6,0.78926,5,2,1.0943
11,0.91132,2,3,0.29636
13,1.932,5,2,0.56653
8,0.61421,4,2,0.32845
5,0.46725,5,3,0.52687
11,0.89911,2,2,1.5824
11,1.2679,2,3,0.87541
13,1.6148,4,3,0.5952
5,0.5183,5,3,0.059272
7,0.93238,4,4,1.9136
13,2.2421,3,5,2.1066
11,1.2551,3,2,0.44122
6,0.46012,3,2,1.9903
6,0.60225,3,3,0.15985
9,0.98845,4,2,0.43631
10,1.1829,3,4,0.12552
13,1.468,3,3,1.2771
6,0.67339,4,4,0.85886
6,0.66805,3,4,0.1797
11,0.99377,2,2,0.7322
7,0.55245,2,2,2.0496
4,0.73385,3,2,1.9072
6,0.57684,3,2,1.4914
5,0.63816,5,2,0.67973
5,0.72324,5,4,0.34838
9,1.0792,4,4,0.30113
13,1.1815,2,2,0.53628
11,1.1074,3,2,2.2858
10,0.93193,2,4,1.5445
6,0.57815,5,5,0.24798
8,0.71091,3,4,0.81551
7,0.59512,5,4,0.68284
4,0.59343,2,5,0.308
8,0.76342,3,4,0.80441
7,0.58206,3,4,0.46671
9,1.019,5,3,0.36398
4,0.59188,3,5,0.034649
8,0.72308,3,5,0.37156
12,1.2891,2,2,1.7797
5,0.55142,5,4,0.35759
6,0.79962,3,4,0.35954
13,1.043,4,5,2.1626
8,0.74975,2,2,0.0
6,0.65611,4,4,0.021922
12,1.2273,4,5,0.96052
5,0.58338,4,2,0.84457
7,0.53425,3,5,0.043561
5,0.7682,2,5,0.21273
12,1.1334,2,5,0.6992
10,0.76561,4,5,0.41532
5,0.78847,4,4,0.13089
4,0.60895,2,2,0.053157
5,0.50407,4,2,0.10474
8,0.69517,3,4,1.1957
4,0.60089,4,4,0.41966
6,0.90752,4,5,0.093485
6,0.46967,3,2,0.251
10,1.0639,3,5,0.60738
9,0.81929,3,4,0.26042
8,0.78866,5,4,0.13267
10,0.86714,2,4,0.87756
12,1.4316,4,2,0.49111
7,0.50547,4,2,0.11336
8,0.73848,3,5,0.40806
6,0.7204,5,4,0.1069
8,0.6597,4,4,0.30672
13,1.7666,3,3,0.47063
8,0.59656,5,5,0.38124
11,1.1076,5,4,0.25683
11,1.5585,3,5,0.84036
8,0.687,5,3,0.50632
11,1.3856,5,4,1.3927
9,0.83227,2,4,0.47223
6,0.47894,5,2,0.16347
8,0.82204,2,3,0.12976
10,0.79092,2,5,0.79746
7,0.61532,5,3,0.0
12,0.89021,5,3,1.1588
9,1.0965,3,2,0.33799
8,0.66868,4,3,0.068467
10,1.0086,4,5,1.0213
4,0.64871,3,2,0.047412
4,0.61909,4,3,0.14552
6,0.66329,4,4,0.20764
12,0.8871,3,2,0.7984
8,0.86784,4,5,0.61495
5,0.55613,2,4,0.088631
9,0.81069,5,5,2.4237
7,0.82044,4,2,1.6367
6,0.78101,3,5,0.77542
13,1.2657,5,4,0.64782
12,1.5597,4,5,0.52493
8,0.90993,5,4,0.67387
7,0.72218,2,4,0.49918
9,1.2278,3,5,0.36956
13,1.1853,4,5,2.3703
8,0.73507,3,3,1.1363
7,0.75353,2,2,0.83458
7,0.79403,4,3,0.37941
12,1.3176,4,3,1.0261
13,1.1309,3,5,0.45631
10,0.82648,4,5,0.23046
12,1.3739,4,5,0.57878
6,0.71072,3,3,0.096964
5,0.55732,4,5,0.024893
4,0.67771,5,5,0.02554
7,0.91265,3,2,0.42967
6,0.63484,4,5,0.83033
13,1.3388,4,3,0.62293
9,0.89314,4,3,0.85428
7,0.6487,3,3,1.179
8,0.78973,5,5,0.61933
6,0.73482,2,4,0.30491
7,0.70769,4,5,0.025992
6,0.55143,3,5,0.29654
10,1.07,5,5,0.69328
7,0.80086,2,5,0.26073
13,1.1034,4,3,1.7159
7,0.77781,2,5,0.72773
6,0.61058,3,2,0.088505
7,0.61845,4,2,0.13338
4,0.57293,4,2,0.52777
5,0.80967,3,5,0.29632
5,0.8889,2,3,0.067047
7,0.71468,5,5,0.41928
9,0.84563,3,3,0.50222
9,0.65042,2,5,0.21472
6,0.67221,5,5,0.11081
6,0.54446,2,4,0.13195
5,0.5362,4,4,0.11352
11,1.2505,3,2,0.74998
6,0.5556,3,3,0.090974
5,0.48625,3,5,0.13237
11,1.0259,5,3,0.27453
6,0.73641,3,3,0.42926
6,0.64569,2,5,0.48109
12,0.86366,4,3,0.89169
9,0.94981,5,3,0.044308
5,0.41521,4,4,0.32922
11,1.1381,2,5,0.25744
7,0.51545,4,5,0.36906
9,0.7983,2,2,0.81227
9,0.8277,4,2,0.13574
12,1.6495,4,5,0.25765
7,0.84222,2,2,0.39869
4,0.49973,4,2,0.86917
11,1.2129,3,3,0.37191
9,0.87539,5,3,0.5737
5,0.69525,5,2,0.045356
10,1.1459,2,3,0.45758
8,0.89074,2,3,0.43391
13,1.4612,2,3,0.60005
13,1.579,3,5,1.1474
9,1.0398,4,5,1.3696
10,1.2756,2,4,0.43969
8,0.77289,3,2,0.28426
9,0.86211,2,2,0.56581
7,0.91181,4,3,0.25047
8,0.86376,5,2,0.52497
8,0.78848,4,3,0.63311
12,1.1042,4,5,1.0844
8,0.92884,4,3,0.17375
10,1.2634,3,4,1.4644
4,0.78839,5,2,0.76739
6,0.50077,3,4,1.5085
7,0.62462,3,2,1.5399
7,0.90978,5,5,0.44488
12,1.7398,4,2,0.65982
4,0.79108,2,4,0.087683
12,1.2348,5,4,0.67581
5,0.65202,3,2,0.064233
7,0.83597,5,3,1.0352
9,0.87139,5,2,0.85077
8,0.80023,4,5,0.18788
8,0.7611,5,4,0.23871
8,0.69524,3,2,0.17984
11,0.97465,2,4,0.36537
4,0.56068,2,3,0.00881
4,0.54218,2,4,0.25248
7,0.8312,4,3,0.2422
5,0.50477,4,3,0.0
13,2.0255,4,2,1.4788
9,0.77645,5,2,0.94699
8,0.77218,4,5,1.0785
8,0.72364,4,2,0.58753
12,1.0272,4,5,0.71861
13,1.0745,5,3,1.0881
4,0.6542,2,2,0.086061
9,0.79899,5,5,0.71932
10,1.0822,2,5,0.05368
12,1.1194,5,3,1.5344
4,0.72669,5,4,0.30029
12,1.166,3,2,1.1324
5,0.56965,2,5,0.12202
13,2.1124,4,5,0.6645
5,0.55336,5,5,0.038113
13,1.0058,4,4,2.0349
11,0.899,5,3,0.75849
7,0.75011,4,5,1.6898
12,1.1067,3,2,1.0294
13,1.5431,3,2,1.1704
10,1.5255,5,4,0.77038
13,1.5121,2,4,1.2028
5,0.73417,3,2,0.0
8,0.70534,4,2,0.32468
13,0.97396,4,5,0.85282
6,0.65893,5,4,0.25151
10,0.76398,5,4,0.24786
8,0.64588,3,3,0.45694
12,0.85578,3,3,0.8686
9,0.78136,3,2,0.58069
6,0.6128,5,4,0.50408
4,0.79689,3,2,0.93517
12,1.3413,5,5,1.3797
5,0.59422,3,5,0.25535
4,0.78886,4,3,0.41523
12,1.414,2,3,1.2728
11,0.90794,3,5,0.76801
5,0.50015,2,3,0.52779
4,0.40129,3,5,0.79282
5,0.83798,2,5,0.12584
6,0.54052,5,5,0.16017
13,1.6303,2,2,0.58137
10,0.82431,2,4,0.04963
6,0.87286,4,5,0.59522
10,0.99995,3,2,0.21794
10,0.80669,3,2,0.075928
4,0.42786,5,5,0.17566
12,1.0195,2,2,0.6429
12,1.3129,5,5,1.2028
4,0.63975,3,5,0.01746
4,0.79086,5,2,0.23111
13,1.3353,2,4,1.6598
6,0.7252,5,2,0.43336
12,1.7303,2,4,0.49933
4,0.61328,2,2,0.0
10,1.0224,2,4,0.078642
5,0.77628,4,4,0.07726
6,0.74799,5,2,0.23409
5,0.66044,5,5,0.070045
9,1.2092,4,2,0.44654
5,0.8099,4,4,0.057828
6,0.67997,3,4,0.58452
7,0.66092,4,2,1.4197
4,0.60528,3,4,0.24714
5,0.76292,5,4,0.27629
7,0.74084,3,4,1.5555
7,0.79036,4,3,2.1552
6,0.91591,5,5,0.20006
6,0.57657,3,4,0.3498
11,0.91584,3,5,0.47742
5,0.81543,2,3,0.40771
7,0.70418,2,2,0.7627
12,1.5798,3,5,0.46214
10,0.91137,5,4,0.1271
5,0.53107,2,2,0.57225
6,0.63839,4,5,0.0
6,0.61793,2,3,0.65091
6,0.49559,3,3,0.12322
8,0.79304,3,5,0.17752
13,1.9019,2,5,0.72567
11,1.6117,5,3,0.78254
8,0.82128,3,4,0.039811
11,1.0965,5,4,0.84747
4,0.70631,3,3,0.43448
10,1.5317,3,3,0.27842
5,0.59658,5,2,0.14538
7,0.53897,3,2,0.4674
11,1.3748,2,4,0.72754
4,0.72287,2,4,0.052134
5,0.77357,4,5,0.57462
5,0.72979,5,5,0.25564
4,0.59165,5,4,0.041143
9,0.78903,5,3,0.43221
7,0.58767,4,2,0.10957
13,1.1901,3,4,1.227
6,0.67344,5,3,0.0
8,1.1245,2,3,1.4703
13,1.3704,3,4,0.80771
11,1.2706,2,4,0.39083
5,0.75647,4,2,0.26041
5,0.41521,4,4,0.080517
11,1.1381,2,5,0.22982
13,1.8341,3,5,1.0603
7,0.51545,4,5,0.98212
9,0.7983,2,2,0.4806
9,0.8277,4,2,0.064986
10,1.0833,2,4,0.41477
12,1.6495,4,5,0.76899
7,0.84222,2,2,0.30706
4,0.49973,4,2,0.8199
11,0.78537,3,4,0.56813
11,1.2129,3,3,0.38019
9,0.87539,5,3,0.21812
5,0.69525,5,2,0.062306
13,1.1593,2,3,1.3693
10,1.1459,2,3,0.39357
11,1.3885,4,2,0.18832
8,0.89074,2,3,0.44316
9,1.0398,4,5,0.61392
10,1.2756,2,4,0.53503
8,0.77289,3,2,0.27918
9,0.86211,2,2,0.34327
7,0.91181,4,3,0.32151
8,0.86376,5,2,0.49182
8,0.78848,4,3,0.78673
12,1.1042,4,5,0.82673
8,0.92884,4,3,0.17789
12,1.181,3,2,0.55858
10,1.2634,3,4,0.7846
4,0.78839,5,2,0.12833
6,0.50077,3,4,1.1884
7,0.62462,3,2,0.50856
13,1.2676,3,3,0.91261
5,0.80706,2,2,0.27449
7,0.90978,5,5,0.20688
12,1.7398,4,2,0.36393
4,0.79108,2,4,0.21165
5,0.65202,3,2,0.070773
7,0.83597,5,3,0.2285
9,0.87139,5,2,0.081646
9,0.87467,2,3,0.34358
8,0.80023,4,5,0.42372
8,0.7611,5,4,0.81601
8,0.69524,3,2,0.74892
11,0.97465,2,4,0.84099
4,0.56068,2,3,0.10171
4,0.54218,2,4,0.33382
7,0.8312,4,3,0.58349
5,0.50477,4,3,0.034043
13,2.0255,4,2,1.6515
9,0.77645,5,2,0.44987
8,0.72364,4,2,2.2939
4,0.6542,2,2,1.1431
10,1.0822,2,5,0.27285
12,1.1194,5,3,1.0488
4,0.72669,5,4,0.24882
12,1.166,3,2,1.445
5,0.56965,2,5,0.092701
13,2.1124,4,5,0.96835
13,1.8077,4,2,0.66191
12,0.86317,4,2,0.4175
6,0.66783,3,4,0.25683
10,0.99394,4,5,0.76075
13,1.4634,2,4,0.81868
4,0.6119,2,4,0.3973
11,1.1127,5,4,0.62264
7,0.80486,5,5,0.23491
12,1.6609,4,3,0.49937
6,0.99862,5,4,0.37542
4,0.53278,5,2,0.23657
11,0.93985,4,2,0.70269
13,1.6562,4,5,0.36304
9,1.0956,3,2,0.6705
13,1.4947,2,5,0.56354
11,1.4307,3,5,0.27703
13,1.0075,4,2,0.80626
6,0.67831,2,3,0.60505
6,0.64348,3,5,0.28804
9,0.82892,2,2,1.006
12,1.2573,2,2,0.66013
4,0.67057,2,2,0.056003
5,0.53345,2,4,0.20228
11,1.2446,5,2,1.2431
8,0.6429,5,3,0.29726
6,0.91262,5,4,0.11377
13,1.1067,3,3,1.6139
13,0.97099,4,5,0.44773
8,0.89978,4,5,0.38493
9,0.76419,3,2,0.70054
8,0.97639,3,3,0.28647
13,1.2236,4,5,0.91941
13,1.7403,5,4,1.3386
4,0.66964,2,4,0.29097
10,1.074,3,4,0.28987
8,0.85907,3,2,0.96759
6,0.61553,5,5,0.43337
4,0.78978,5,3,1.1844
11,0.96341,4,5,0.94374
9,0.85523,3,5,1.101
12,1.1385,2,3,0.05895
10,1.0169,3,4,0.40609
11,1.1776,2,5,0.015756
11,1.0372,3,4,0.86412
7,0.77798,3,3,0.21087
5,0.59128,2,5,0.32586
4,0.66086,2,2,0.0
4,0.72365,4,3,0.14331
7,0.68849,5,2,0.0
5,0.8607,3,2,0.53808
8,0.80968,3,5,0.80025
12,1.0845,5,4,0.75776
9,0.72472,5,4,0.75405
11,1.004,2,5,1.022
4,0.52423,2,4,0.041316
6,0.81054,4,2,0.29611
4,0.53614,5,2,0.51624
4,0.73264,3,3,0.24886
13,0.96974,4,3,0.99168
8,0.89698,4,3,0.73576
12,0.9461,4,3,1.8838
11,1.113,5,4,1.2759
8,0.81686,2,4,1.3933
9,0.87972,2,2,1.2022
4,0.61666,3,4,0.53093
9,0.97521,4,4,1.764
11,0.8535,5,2,0.8438
10,0.84472,2,2,1.0284
8,1.0401,2,5,0.13499
13,1.4235,4,5,0.24195
11,0.91665,3,5,0.93911
11,1.0625,4,3,0.76093
13,1.0739,2,2,0.93856
6,0.78227,5,3,0.043745
5,0.76374,3,5,2.0767
8,0.82113,3,4,0.70345
6,0.77824,4,2,1.0933
8,0.73876,2,2,0.53831
6,0.59751,3,2,0.060254
9,0.87968,4,2,0.16091
7,0.75468,5,2,0.4368
9,1.0348,2,2,0.24707
9,0.80573,5,3,0.24574
6,0.68614,4,5,0.14333
12,0.90872,3,3,0.6453
13,1.3905,5,4,0.67762
8,0.7138,2,4,0.91396
6,0.71245,5,4,0.56959
13,1.14,5,5,1.7081
7,0.70698,4,4,0.8477
13,1.0276,3,2,1.8066
8,0.82251,5,5,0.11364
5,0.55582,4,2,0.18183
5,0.67463,2,3,0.974
10,0.99481,4,5,0.27378
4,0.54778,5,4,0.16823
12,1.0171,4,5,0.27115
6,0.61719,2,4,0.0
9,1.1712,4,5,0.83625
6,0.72512,5,2,0.12522
10,0.94725,5,2,0.56755
9,1.1207,2,3,0.78206
5,0.71556,5,3,0.48588
